#liczba obsluzonych zgloszen przez kanal 1
#czas	#liczbaZgloszen obsluzonych
17351.0	8756
17352.0	8756
17353.0	8757
17354.0	8757
17355.0	8758
17356.0	8758
17357.0	8759
17358.0	8759
17359.0	8760
17360.0	8760
17361.0	8761
17362.0	8761
17363.0	8762
17364.0	8762
17365.0	8763
17366.0	8763
17367.0	8764
17368.0	8764
17369.0	8765
17370.0	8765
17371.0	8766
17372.0	8766
17373.0	8767
17374.0	8767
17375.0	8768
17376.0	8768
17377.0	8769
17378.0	8769
17379.0	8770
17380.0	8770
17381.0	8771
17382.0	8771
17383.0	8772
17384.0	8773
17385.0	8773
17386.0	8774
17387.0	8774
17388.0	8775
17389.0	8775
17390.0	8776
17391.0	8776
17392.0	8776
17393.0	8777
17394.0	8778
17395.0	8778
17396.0	8779
17397.0	8779
17398.0	8780
17399.0	8780
17400.0	8781
17401.0	8781
17402.0	8782
17403.0	8782
17404.0	8783
17405.0	8783
17406.0	8784
17407.0	8784
17408.0	8785
17409.0	8785
17410.0	8786
17411.0	8786
17412.0	8787
17413.0	8787
17414.0	8788
17415.0	8788
17416.0	8789
17417.0	8789
17418.0	8790
17419.0	8790
17420.0	8790
17421.0	8791
17422.0	8792
17423.0	8792
17424.0	8793
17425.0	8793
17426.0	8794
17427.0	8794
17428.0	8795
17429.0	8795
17430.0	8796
17431.0	8796
17432.0	8797
17433.0	8797
17434.0	8798
17435.0	8798
17436.0	8799
17437.0	8799
17438.0	8800
17439.0	8800
17440.0	8801
17441.0	8801
17442.0	8802
17443.0	8802
17444.0	8802
17445.0	8803
17446.0	8804
17447.0	8804
17448.0	8805
17449.0	8805
17450.0	8806
17451.0	8806
17452.0	8807
17453.0	8807
17454.0	8808
17455.0	8808
17456.0	8809
17457.0	8809
17458.0	8810
17459.0	8810
17460.0	8811
17461.0	8811
17462.0	8812
17463.0	8812
17464.0	8813
17465.0	8813
17466.0	8814
17467.0	8814
17468.0	8815
17469.0	8815
17470.0	8816
17471.0	8816
17472.0	8816
17473.0	8817
17474.0	8818
17475.0	8818
17476.0	8819
17477.0	8819
17478.0	8820
17479.0	8820
17480.0	8821
17481.0	8821
17482.0	8822
17483.0	8822
17484.0	8822
17485.0	8823
17486.0	8824
17487.0	8824
17488.0	8825
17489.0	8825
17490.0	8826
17491.0	8826
17492.0	8827
17493.0	8827
17494.0	8828
17495.0	8828
17496.0	8829
17497.0	8829
17498.0	8830
17499.0	8830
17500.0	8831
17501.0	8831
17502.0	8832
17503.0	8832
17504.0	8833
17505.0	8833
17506.0	8834
17507.0	8834
17508.0	8835
17509.0	8835
17510.0	8836
17511.0	8836
17512.0	8837
17513.0	8837
17514.0	8838
17515.0	8838
17516.0	8839
17517.0	8839
17518.0	8840
17519.0	8840
17520.0	8841
17521.0	8841
17522.0	8842
17523.0	8842
17524.0	8843
17525.0	8843
17526.0	8844
17527.0	8844
17528.0	8845
17529.0	8845
17530.0	8845
17531.0	8846
17532.0	8847
17533.0	8847
17534.0	8848
17535.0	8848
17536.0	8849
17537.0	8850
17538.0	8850
17539.0	8851
17540.0	8851
17541.0	8852
17542.0	8852
17543.0	8853
17544.0	8853
17545.0	8854
17546.0	8854
17547.0	8855
17548.0	8855
17549.0	8856
17550.0	8857
17551.0	8857
17552.0	8858
17553.0	8858
17554.0	8859
17555.0	8860
17556.0	8860
17557.0	8861
17558.0	8861
17559.0	8862
17560.0	8862
17561.0	8863
17562.0	8863
17563.0	8864
17564.0	8864
17565.0	8865
17566.0	8865
17567.0	8866
17568.0	8866
17569.0	8867
17570.0	8867
17571.0	8868
17572.0	8868
17573.0	8869
17574.0	8869
17575.0	8870
17576.0	8870
17577.0	8871
17578.0	8871
17579.0	8872
17580.0	8872
17581.0	8873
17582.0	8873
17583.0	8874
17584.0	8874
17585.0	8875
17586.0	8875
17587.0	8876
17588.0	8876
17589.0	8877
17590.0	8877
17591.0	8878
17592.0	8878
17593.0	8879
17594.0	8879
17595.0	8880
17596.0	8880
17597.0	8881
17598.0	8881
17599.0	8882
17600.0	8882
17601.0	8883
17602.0	8883
17603.0	8884
17604.0	8884
17605.0	8885
17606.0	8885
17607.0	8886
17608.0	8886
17609.0	8887
17610.0	8887
17611.0	8888
17612.0	8888
17613.0	8889
17614.0	8889
17615.0	8890
17616.0	8891
17617.0	8891
17618.0	8892
17619.0	8892
17620.0	8893
17621.0	8893
17622.0	8894
17623.0	8894
17624.0	8895
17625.0	8895
17626.0	8896
17627.0	8896
17628.0	8897
17629.0	8897
17630.0	8898
17631.0	8898
17632.0	8899
17633.0	8899
17634.0	8900
17635.0	8900
17636.0	8901
17637.0	8901
17638.0	8902
17639.0	8902
17640.0	8903
17641.0	8903
17642.0	8904
17643.0	8904
17644.0	8905
17645.0	8905
17646.0	8906
17647.0	8906
17648.0	8907
17649.0	8907
17650.0	8908
17651.0	8908
17652.0	8909
17653.0	8909
17654.0	8910
17655.0	8910
17656.0	8911
17657.0	8911
17658.0	8912
17659.0	8912
17660.0	8913
17661.0	8913
17662.0	8914
17663.0	8914
17664.0	8915
17665.0	8915
17666.0	8916
17667.0	8916
17668.0	8917
17669.0	8917
17670.0	8917
17671.0	8918
17672.0	8919
17673.0	8919
17674.0	8920
17675.0	8920
17676.0	8921
17677.0	8921
17678.0	8922
17679.0	8922
17680.0	8923
17681.0	8923
17682.0	8924
17683.0	8924
17684.0	8925
17685.0	8925
17686.0	8926
17687.0	8926
17688.0	8927
17689.0	8927
17690.0	8928
17691.0	8928
17692.0	8929
17693.0	8929
17694.0	8930
17695.0	8930
17696.0	8931
17697.0	8931
17698.0	8932
17699.0	8932
17700.0	8933
17701.0	8933
17702.0	8934
17703.0	8934
17704.0	8935
17705.0	8935
17706.0	8936
17707.0	8936
17708.0	8937
17709.0	8937
17710.0	8938
17711.0	8938
17712.0	8939
17713.0	8939
17714.0	8940
17715.0	8940
17716.0	8941
17717.0	8941
17718.0	8942
17719.0	8942
17720.0	8943
17721.0	8943
17722.0	8944
17723.0	8944
17724.0	8945
17725.0	8946
17726.0	8946
17727.0	8946
17728.0	8947
17729.0	8948
17730.0	8948
17731.0	8949
17732.0	8949
17733.0	8950
17734.0	8950
17735.0	8951
17736.0	8951
17737.0	8952
17738.0	8952
17739.0	8953
17740.0	8953
17741.0	8954
17742.0	8954
17743.0	8955
17744.0	8955
17745.0	8956
17746.0	8956
17747.0	8957
17748.0	8957
17749.0	8958
17750.0	8958
17751.0	8959
17752.0	8959
17753.0	8960
17754.0	8960
17755.0	8961
17756.0	8961
17757.0	8962
17758.0	8962
17759.0	8963
17760.0	8963
17761.0	8964
17762.0	8964
17763.0	8965
17764.0	8965
17765.0	8966
17766.0	8966
17767.0	8967
17768.0	8967
17769.0	8968
17770.0	8968
17771.0	8969
17772.0	8969
17773.0	8970
17774.0	8970
17775.0	8971
17776.0	8971
17777.0	8972
17778.0	8972
17779.0	8973
17780.0	8973
17781.0	8974
17782.0	8974
17783.0	8975
17784.0	8975
17785.0	8976
17786.0	8976
17787.0	8977
17788.0	8977
17789.0	8978
17790.0	8978
17791.0	8979
17792.0	8979
17793.0	8980
17794.0	8980
17795.0	8981
17796.0	8981
17797.0	8982
17798.0	8982
17799.0	8983
17800.0	8983
17801.0	8984
17802.0	8984
17803.0	8985
17804.0	8985
17805.0	8986
17806.0	8986
17807.0	8987
17808.0	8987
17809.0	8988
17810.0	8988
17811.0	8989
17812.0	8989
17813.0	8990
17814.0	8990
17815.0	8991
17816.0	8991
17817.0	8992
17818.0	8992
17819.0	8993
17820.0	8993
17821.0	8994
17822.0	8994
17823.0	8994
17824.0	8995
17825.0	8996
17826.0	8996
17827.0	8997
17828.0	8997
17829.0	8998
17830.0	8998
17831.0	8999
17832.0	8999
17833.0	9000
17834.0	9000
17835.0	9001
17836.0	9001
17837.0	9002
17838.0	9002
17839.0	9003
17840.0	9003
17841.0	9004
17842.0	9004
17843.0	9005
17844.0	9006
17845.0	9006
17846.0	9007
17847.0	9007
17848.0	9008
17849.0	9008
17850.0	9009
17851.0	9009
17852.0	9010
17853.0	9010
17854.0	9011
17855.0	9011
17856.0	9012
17857.0	9012
17858.0	9013
17859.0	9013
17860.0	9014
17861.0	9014
17862.0	9015
17863.0	9015
17864.0	9016
17865.0	9016
17866.0	9017
17867.0	9017
17868.0	9018
17869.0	9018
17870.0	9019
17871.0	9019
17872.0	9020
17873.0	9020
17874.0	9021
17875.0	9021
17876.0	9022
17877.0	9022
17878.0	9023
17879.0	9023
17880.0	9024
17881.0	9024
17882.0	9025
17883.0	9025
17884.0	9026
17885.0	9026
17886.0	9027
17887.0	9027
17888.0	9028
17889.0	9028
17890.0	9029
17891.0	9029
17892.0	9030
17893.0	9030
17894.0	9031
17895.0	9032
17896.0	9032
17897.0	9033
17898.0	9033
17899.0	9034
17900.0	9034
17901.0	9035
17902.0	9035
17903.0	9036
17904.0	9036
17905.0	9037
17906.0	9037
17907.0	9038
17908.0	9038
17909.0	9039
17910.0	9039
17911.0	9040
17912.0	9040
17913.0	9041
17914.0	9041
17915.0	9042
17916.0	9042
17917.0	9043
17918.0	9043
17919.0	9044
17920.0	9044
17921.0	9045
17922.0	9045
17923.0	9046
17924.0	9046
17925.0	9047
17926.0	9047
17927.0	9048
17928.0	9048
17929.0	9049
17930.0	9049
17931.0	9050
17932.0	9050
17933.0	9051
17934.0	9051
17935.0	9052
17936.0	9052
17937.0	9053
17938.0	9053
17939.0	9054
17940.0	9054
17941.0	9055
17942.0	9055
17943.0	9056
17944.0	9056
17945.0	9057
17946.0	9057
17947.0	9058
17948.0	9058
17949.0	9059
17950.0	9059
17951.0	9060
17952.0	9060
17953.0	9061
17954.0	9061
17955.0	9062
17956.0	9062
17957.0	9063
17958.0	9063
17959.0	9064
17960.0	9064
17961.0	9065
17962.0	9065
17963.0	9066
17964.0	9066
17965.0	9067
17966.0	9067
17967.0	9068
17968.0	9068
17969.0	9069
17970.0	9069
17971.0	9070
17972.0	9070
17973.0	9071
17974.0	9071
17975.0	9072
17976.0	9072
17977.0	9073
17978.0	9073
17979.0	9074
17980.0	9074
17981.0	9075
17982.0	9075
17983.0	9076
17984.0	9076
17985.0	9077
17986.0	9077
17987.0	9078
17988.0	9078
17989.0	9079
17990.0	9079
17991.0	9080
17992.0	9080
17993.0	9081
17994.0	9081
17995.0	9082
17996.0	9083
17997.0	9083
17998.0	9084
17999.0	9084
18000.0	9085
18001.0	9085
18002.0	9086
18003.0	9086
18004.0	9087
18005.0	9087
18006.0	9088
18007.0	9088
18008.0	9089
18009.0	9089
18010.0	9090
18011.0	9090
18012.0	9091
18013.0	9091
18014.0	9092
18015.0	9092
18016.0	9093
18017.0	9093
18018.0	9094
18019.0	9094
18020.0	9095
18021.0	9095
18022.0	9096
18023.0	9096
18024.0	9097
18025.0	9097
18026.0	9098
18027.0	9098
18028.0	9099
18029.0	9099
18030.0	9100
18031.0	9100
18032.0	9101
18033.0	9101
18034.0	9102
18035.0	9102
18036.0	9103
18037.0	9103
18038.0	9104
18039.0	9104
18040.0	9105
18041.0	9105
18042.0	9106
18043.0	9106
18044.0	9107
18045.0	9107
18046.0	9108
18047.0	9108
18048.0	9109
18049.0	9109
18050.0	9110
18051.0	9110
18052.0	9111
18053.0	9111
18054.0	9112
18055.0	9112
18056.0	9113
18057.0	9113
18058.0	9114
18059.0	9114
18060.0	9115
18061.0	9115
18062.0	9116
18063.0	9116
18064.0	9117
18065.0	9117
18066.0	9118
18067.0	9118
18068.0	9119
18069.0	9120
18070.0	9120
18071.0	9121
18072.0	9121
18073.0	9122
18074.0	9122
18075.0	9123
18076.0	9124
18077.0	9124
18078.0	9125
18079.0	9125
18080.0	9125
18081.0	9126
18082.0	9127
18083.0	9127
18084.0	9128
18085.0	9128
18086.0	9129
18087.0	9129
18088.0	9130
18089.0	9130
18090.0	9131
18091.0	9131
18092.0	9132
18093.0	9132
18094.0	9133
18095.0	9133
18096.0	9134
18097.0	9134
18098.0	9135
18099.0	9135
18100.0	9136
18101.0	9136
18102.0	9137
18103.0	9137
18104.0	9138
18105.0	9138
18106.0	9139
18107.0	9139
18108.0	9140
18109.0	9140
18110.0	9141
18111.0	9141
18112.0	9142
18113.0	9142
18114.0	9143
18115.0	9143
18116.0	9144
18117.0	9144
18118.0	9145
18119.0	9145
18120.0	9146
18121.0	9146
18122.0	9147
18123.0	9147
18124.0	9148
18125.0	9148
18126.0	9149
18127.0	9149
18128.0	9150
18129.0	9150
18130.0	9151
18131.0	9151
18132.0	9152
18133.0	9152
18134.0	9153
18135.0	9153
18136.0	9154
18137.0	9154
18138.0	9155
18139.0	9155
18140.0	9156
18141.0	9156
18142.0	9157
18143.0	9157
18144.0	9158
18145.0	9158
18146.0	9159
18147.0	9159
18148.0	9160
18149.0	9160
18150.0	9161
18151.0	9161
18152.0	9162
18153.0	9162
18154.0	9163
18155.0	9163
18156.0	9164
18157.0	9164
18158.0	9165
18159.0	9165
18160.0	9166
18161.0	9166
18162.0	9167
18163.0	9167
18164.0	9168
18165.0	9168
18166.0	9169
18167.0	9169
18168.0	9170
18169.0	9170
18170.0	9171
18171.0	9171
18172.0	9172
18173.0	9172
18174.0	9173
18175.0	9173
18176.0	9174
18177.0	9174
18178.0	9175
18179.0	9175
18180.0	9176
18181.0	9176
18182.0	9177
18183.0	9177
18184.0	9178
18185.0	9178
18186.0	9179
18187.0	9179
18188.0	9180
18189.0	9180
18190.0	9181
18191.0	9181
18192.0	9182
18193.0	9182
18194.0	9183
18195.0	9183
18196.0	9184
18197.0	9184
18198.0	9185
18199.0	9185
18200.0	9186
18201.0	9186
18202.0	9187
18203.0	9187
18204.0	9188
18205.0	9188
18206.0	9189
18207.0	9189
18208.0	9190
18209.0	9190
18210.0	9191
18211.0	9191
18212.0	9192
18213.0	9192
18214.0	9193
18215.0	9193
18216.0	9194
18217.0	9194
18218.0	9195
18219.0	9195
18220.0	9196
18221.0	9196
18222.0	9197
18223.0	9197
18224.0	9198
18225.0	9198
18226.0	9199
18227.0	9199
18228.0	9200
18229.0	9200
18230.0	9201
18231.0	9201
18232.0	9202
18233.0	9202
18234.0	9203
18235.0	9203
18236.0	9204
18237.0	9204
18238.0	9205
18239.0	9205
18240.0	9206
18241.0	9206
18242.0	9207
18243.0	9207
18244.0	9208
18245.0	9208
18246.0	9209
18247.0	9209
18248.0	9210
18249.0	9210
18250.0	9211
18251.0	9211
18252.0	9212
18253.0	9212
18254.0	9213
18255.0	9213
18256.0	9214
18257.0	9214
18258.0	9215
18259.0	9215
18260.0	9216
18261.0	9216
18262.0	9217
18263.0	9217
18264.0	9218
18265.0	9218
18266.0	9219
18267.0	9219
18268.0	9220
18269.0	9220
18270.0	9221
18271.0	9221
18272.0	9222
18273.0	9222
18274.0	9223
18275.0	9223
18276.0	9224
18277.0	9224
18278.0	9225
18279.0	9225
18280.0	9226
18281.0	9226
18282.0	9227
18283.0	9227
18284.0	9228
18285.0	9228
18286.0	9229
18287.0	9229
18288.0	9230
18289.0	9230
18290.0	9231
18291.0	9231
18292.0	9232
18293.0	9232
18294.0	9233
18295.0	9233
18296.0	9234
18297.0	9234
18298.0	9235
18299.0	9235
18300.0	9236
18301.0	9236
18302.0	9237
18303.0	9237
18304.0	9238
18305.0	9238
18306.0	9239
18307.0	9239
18308.0	9240
18309.0	9240
18310.0	9241
18311.0	9241
18312.0	9242
18313.0	9242
18314.0	9243
18315.0	9243
18316.0	9244
18317.0	9244
18318.0	9245
18319.0	9245
18320.0	9246
18321.0	9246
18322.0	9247
18323.0	9247
18324.0	9248
18325.0	9248
18326.0	9249
18327.0	9250
18328.0	9251
18329.0	9251
18330.0	9252
18331.0	9252
18332.0	9253
18333.0	9253
18334.0	9254
18335.0	9254
18336.0	9255
18337.0	9255
18338.0	9256
18339.0	9256
18340.0	9257
18341.0	9257
18342.0	9258
18343.0	9258
18344.0	9259
18345.0	9259
18346.0	9260
18347.0	9260
18348.0	9261
18349.0	9261
18350.0	9262
18351.0	9262
18352.0	9263
18353.0	9263
18354.0	9264
18355.0	9264
18356.0	9265
18357.0	9265
18358.0	9266
18359.0	9266
18360.0	9267
18361.0	9267
18362.0	9268
18363.0	9268
18364.0	9269
18365.0	9269
18366.0	9270
18367.0	9270
18368.0	9271
18369.0	9271
18370.0	9272
18371.0	9272
18372.0	9272
18373.0	9273
18374.0	9274
18375.0	9274
18376.0	9275
18377.0	9275
18378.0	9276
18379.0	9276
18380.0	9277
18381.0	9277
18382.0	9278
18383.0	9278
18384.0	9279
18385.0	9279
18386.0	9280
18387.0	9280
18388.0	9281
18389.0	9281
18390.0	9282
18391.0	9282
18392.0	9283
18393.0	9283
18394.0	9284
18395.0	9284
18396.0	9285
18397.0	9285
18398.0	9286
18399.0	9286
18400.0	9287
18401.0	9287
18402.0	9288
18403.0	9288
18404.0	9289
18405.0	9289
18406.0	9290
18407.0	9290
18408.0	9291
18409.0	9291
18410.0	9292
18411.0	9292
18412.0	9293
18413.0	9293
18414.0	9294
18415.0	9294
18416.0	9295
18417.0	9295
18418.0	9296
18419.0	9296
18420.0	9297
18421.0	9297
18422.0	9298
18423.0	9298
18424.0	9299
18425.0	9299
18426.0	9300
18427.0	9300
18428.0	9301
18429.0	9301
18430.0	9302
18431.0	9302
18432.0	9303
18433.0	9303
18434.0	9304
18435.0	9304
18436.0	9305
18437.0	9305
18438.0	9306
18439.0	9306
18440.0	9307
18441.0	9307
18442.0	9308
18443.0	9308
18444.0	9309
18445.0	9309
18446.0	9310
18447.0	9310
18448.0	9311
18449.0	9311
18450.0	9312
18451.0	9312
18452.0	9313
18453.0	9313
18454.0	9314
18455.0	9314
18456.0	9315
18457.0	9315
18458.0	9316
18459.0	9316
18460.0	9317
18461.0	9317
18462.0	9318
18463.0	9318
18464.0	9319
18465.0	9319
18466.0	9320
18467.0	9320
18468.0	9321
18469.0	9321
18470.0	9322
18471.0	9322
18472.0	9323
18473.0	9323
18474.0	9324
18475.0	9324
18476.0	9325
18477.0	9325
18478.0	9326
18479.0	9326
18480.0	9327
18481.0	9327
18482.0	9328
18483.0	9328
18484.0	9329
18485.0	9329
18486.0	9330
18487.0	9330
18488.0	9331
18489.0	9331
18490.0	9332
18491.0	9332
18492.0	9333
18493.0	9333
18494.0	9334
18495.0	9334
18496.0	9335
18497.0	9335
18498.0	9336
18499.0	9336
18500.0	9337
18501.0	9337
18502.0	9338
18503.0	9338
18504.0	9339
18505.0	9339
18506.0	9340
18507.0	9340
18508.0	9341
18509.0	9341
18510.0	9342
18511.0	9342
18512.0	9343
18513.0	9343
18514.0	9344
18515.0	9344
18516.0	9345
18517.0	9345
18518.0	9346
18519.0	9346
18520.0	9347
18521.0	9347
18522.0	9348
18523.0	9348
18524.0	9349
18525.0	9349
18526.0	9350
18527.0	9350
18528.0	9351
18529.0	9351
18530.0	9352
18531.0	9352
18532.0	9353
18533.0	9353
18534.0	9354
18535.0	9354
18536.0	9355
18537.0	9355
18538.0	9355
18539.0	9356
18540.0	9357
18541.0	9357
18542.0	9358
18543.0	9358
18544.0	9359
18545.0	9359
18546.0	9360
18547.0	9360
18548.0	9361
18549.0	9361
18550.0	9362
18551.0	9362
18552.0	9363
18553.0	9363
18554.0	9364
18555.0	9364
18556.0	9365
18557.0	9365
18558.0	9366
18559.0	9366
18560.0	9367
18561.0	9367
18562.0	9368
18563.0	9368
18564.0	9369
18565.0	9369
18566.0	9370
18567.0	9370
18568.0	9371
18569.0	9371
18570.0	9372
18571.0	9372
18572.0	9373
18573.0	9373
18574.0	9374
18575.0	9374
18576.0	9375
18577.0	9375
18578.0	9376
18579.0	9376
18580.0	9377
18581.0	9377
18582.0	9378
18583.0	9378
18584.0	9379
18585.0	9379
18586.0	9380
18587.0	9380
18588.0	9381
18589.0	9381
18590.0	9382
18591.0	9382
18592.0	9383
18593.0	9383
18594.0	9384
18595.0	9384
18596.0	9385
18597.0	9385
18598.0	9386
18599.0	9386
18600.0	9387
18601.0	9387
18602.0	9388
18603.0	9388
18604.0	9389
18605.0	9389
18606.0	9390
18607.0	9390
18608.0	9391
18609.0	9391
18610.0	9392
18611.0	9392
18612.0	9393
18613.0	9393
18614.0	9394
18615.0	9394
18616.0	9395
18617.0	9395
18618.0	9396
18619.0	9396
18620.0	9397
18621.0	9397
18622.0	9398
18623.0	9398
18624.0	9399
18625.0	9399
18626.0	9400
18627.0	9400
18628.0	9401
18629.0	9401
18630.0	9402
18631.0	9402
18632.0	9403
18633.0	9403
18634.0	9404
18635.0	9404
18636.0	9405
18637.0	9405
18638.0	9406
18639.0	9406
18640.0	9407
18641.0	9407
18642.0	9408
18643.0	9408
18644.0	9409
18645.0	9409
18646.0	9410
18647.0	9410
18648.0	9411
18649.0	9411
18650.0	9412
18651.0	9412
18652.0	9413
18653.0	9413
18654.0	9414
18655.0	9414
18656.0	9415
18657.0	9415
18658.0	9416
18659.0	9416
18660.0	9417
18661.0	9417
18662.0	9418
18663.0	9418
18664.0	9419
18665.0	9419
18666.0	9420
18667.0	9420
18668.0	9421
18669.0	9421
18670.0	9422
18671.0	9422
18672.0	9423
18673.0	9423
18674.0	9424
18675.0	9424
18676.0	9425
18677.0	9425
18678.0	9426
18679.0	9426
18680.0	9427
18681.0	9427
18682.0	9428
18683.0	9428
18684.0	9429
18685.0	9429
18686.0	9430
18687.0	9430
18688.0	9431
18689.0	9431
18690.0	9432
18691.0	9432
18692.0	9433
18693.0	9433
18694.0	9434
18695.0	9434
18696.0	9435
18697.0	9435
18698.0	9435
18699.0	9436
18700.0	9437
18701.0	9437
18702.0	9438
18703.0	9438
18704.0	9439
18705.0	9439
18706.0	9440
18707.0	9440
18708.0	9441
18709.0	9441
18710.0	9442
18711.0	9442
18712.0	9443
18713.0	9443
18714.0	9444
18715.0	9444
18716.0	9445
18717.0	9445
18718.0	9446
18719.0	9446
18720.0	9447
18721.0	9447
18722.0	9448
18723.0	9448
18724.0	9449
18725.0	9449
18726.0	9450
18727.0	9450
18728.0	9451
18729.0	9451
18730.0	9452
18731.0	9452
18732.0	9453
18733.0	9453
18734.0	9454
18735.0	9454
18736.0	9455
18737.0	9455
18738.0	9456
18739.0	9456
18740.0	9457
18741.0	9457
18742.0	9458
18743.0	9458
18744.0	9459
18745.0	9459
18746.0	9460
18747.0	9460
18748.0	9461
18749.0	9461
18750.0	9462
18751.0	9462
18752.0	9463
18753.0	9463
18754.0	9464
18755.0	9464
18756.0	9465
18757.0	9465
18758.0	9466
18759.0	9466
18760.0	9467
18761.0	9467
18762.0	9468
18763.0	9468
18764.0	9469
18765.0	9469
18766.0	9470
18767.0	9470
18768.0	9471
18769.0	9471
18770.0	9472
18771.0	9472
18772.0	9473
18773.0	9473
18774.0	9474
18775.0	9474
18776.0	9475
18777.0	9475
18778.0	9476
18779.0	9476
18780.0	9477
18781.0	9477
18782.0	9478
18783.0	9478
18784.0	9479
18785.0	9479
18786.0	9480
18787.0	9480
18788.0	9481
18789.0	9481
18790.0	9482
18791.0	9482
18792.0	9483
18793.0	9483
18794.0	9484
18795.0	9484
18796.0	9485
18797.0	9485
18798.0	9486
18799.0	9486
18800.0	9487
18801.0	9487
18802.0	9488
18803.0	9488
18804.0	9489
18805.0	9489
18806.0	9490
18807.0	9490
18808.0	9491
18809.0	9491
18810.0	9492
18811.0	9492
18812.0	9493
18813.0	9493
18814.0	9494
18815.0	9494
18816.0	9495
18817.0	9495
18818.0	9496
18819.0	9496
18820.0	9497
18821.0	9497
18822.0	9498
18823.0	9498
18824.0	9499
18825.0	9499
18826.0	9500
18827.0	9500
18828.0	9501
18829.0	9501
18830.0	9502
18831.0	9502
18832.0	9503
18833.0	9503
18834.0	9504
18835.0	9504
18836.0	9505
18837.0	9505
18838.0	9506
18839.0	9506
18840.0	9507
18841.0	9507
18842.0	9508
18843.0	9508
18844.0	9509
18845.0	9509
18846.0	9510
18847.0	9510
18848.0	9511
18849.0	9511
18850.0	9512
18851.0	9512
18852.0	9513
18853.0	9513
18854.0	9514
18855.0	9514
18856.0	9515
18857.0	9515
18858.0	9516
18859.0	9516
18860.0	9517
18861.0	9517
18862.0	9518
18863.0	9518
18864.0	9519
18865.0	9519
18866.0	9520
18867.0	9520
18868.0	9521
18869.0	9521
18870.0	9522
18871.0	9522
18872.0	9523
18873.0	9523
18874.0	9524
18875.0	9524
18876.0	9525
18877.0	9525
18878.0	9526
18879.0	9526
18880.0	9527
18881.0	9527
18882.0	9528
18883.0	9528
18884.0	9529
18885.0	9529
18886.0	9530
18887.0	9530
18888.0	9531
18889.0	9531
18890.0	9532
18891.0	9532
18892.0	9533
18893.0	9533
18894.0	9534
18895.0	9534
18896.0	9535
18897.0	9535
18898.0	9536
18899.0	9536
18900.0	9537
18901.0	9537
18902.0	9538
18903.0	9539
18904.0	9539
18905.0	9540
18906.0	9540
18907.0	9541
18908.0	9541
18909.0	9542
18910.0	9542
18911.0	9543
18912.0	9543
18913.0	9544
18914.0	9544
18915.0	9545
18916.0	9545
18917.0	9546
18918.0	9546
18919.0	9547
18920.0	9547
18921.0	9548
18922.0	9548
18923.0	9549
18924.0	9549
18925.0	9550
18926.0	9550
18927.0	9551
18928.0	9551
18929.0	9552
18930.0	9552
18931.0	9553
18932.0	9553
18933.0	9554
18934.0	9554
18935.0	9555
18936.0	9555
18937.0	9556
18938.0	9556
18939.0	9557
18940.0	9557
18941.0	9558
18942.0	9558
18943.0	9559
18944.0	9559
18945.0	9560
18946.0	9560
18947.0	9561
18948.0	9561
18949.0	9562
18950.0	9562
18951.0	9563
18952.0	9563
18953.0	9564
18954.0	9565
18955.0	9565
18956.0	9566
18957.0	9566
18958.0	9567
18959.0	9567
18960.0	9568
18961.0	9568
18962.0	9569
18963.0	9569
18964.0	9570
18965.0	9570
18966.0	9571
18967.0	9571
18968.0	9572
18969.0	9572
18970.0	9573
18971.0	9573
18972.0	9574
18973.0	9574
18974.0	9575
18975.0	9575
18976.0	9576
18977.0	9576
18978.0	9577
18979.0	9577
18980.0	9578
18981.0	9578
18982.0	9579
18983.0	9579
18984.0	9580
18985.0	9580
18986.0	9581
18987.0	9581
18988.0	9582
18989.0	9582
18990.0	9583
18991.0	9583
18992.0	9584
18993.0	9584
18994.0	9585
18995.0	9585
18996.0	9586
18997.0	9586
18998.0	9587
18999.0	9587
19000.0	9588
19001.0	9588
19002.0	9589
19003.0	9589
19004.0	9590
19005.0	9590
19006.0	9591
19007.0	9591
19008.0	9592
19009.0	9592
19010.0	9593
19011.0	9593
19012.0	9594
19013.0	9594
19014.0	9595
19015.0	9595
19016.0	9596
19017.0	9596
19018.0	9597
19019.0	9597
19020.0	9598
19021.0	9598
19022.0	9599
19023.0	9599
19024.0	9600
19025.0	9600
19026.0	9601
19027.0	9601
19028.0	9602
19029.0	9602
19030.0	9603
19031.0	9603
19032.0	9604
19033.0	9604
19034.0	9605
19035.0	9605
19036.0	9606
19037.0	9606
19038.0	9607
19039.0	9607
19040.0	9608
19041.0	9608
19042.0	9609
19043.0	9609
19044.0	9610
19045.0	9610
19046.0	9611
19047.0	9611
19048.0	9612
19049.0	9612
19050.0	9613
19051.0	9614
19052.0	9614
19053.0	9615
19054.0	9615
19055.0	9616
19056.0	9616
19057.0	9617
19058.0	9617
19059.0	9618
19060.0	9618
19061.0	9619
19062.0	9619
19063.0	9620
19064.0	9620
19065.0	9621
19066.0	9621
19067.0	9622
19068.0	9622
